id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
37008,1000,3/3/2013,Isf,1055,ISF,37.82287905,-4.14888473,Nasuro Primary,0,Pangani,Nasuro B,Kilimanjaro,3,3,Same,Mwembe,450,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,2011,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
34853,0,11/7/2011,Danida,0,Central government,33.93868915,-9.61165417,Kwa Roman Mwampulile,0,Lake Nyasa,Bagamoyo,Mbeya,12,3,Kyela,Bujonde,0,TRUE,GeoData Consultants Ltd,VWC,Ngana water supplied scheme,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
48752,0,4/4/2013,Government Of Tanzania,744,Government,37.35509612,-3.40154092,Msikitini,0,Pangani,Kijijini,Kilimanjaro,3,4,Moshi Rural,Mabogini,1,TRUE,GeoData Consultants Ltd,Water authority,Coffee curing-Kahe pipeline,TRUE,1976,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
31132,0,10/16/2012,Dwsp,0,DWSP,33.10016187,-3.81255032,Kwa Ntieja Kulwa,0,Lake Victoria,Zobogo,Shinyanga,17,3,Shinyanga Rural,Itwangi,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
37562,500,3/23/2013,Government Of Tanzania,1897,DWE,36.65057433,-3.2526794,Kwa Lazaro,0,Pangani,Olama,Arusha,2,2,Arusha Rural,Olkokola,150,TRUE,GeoData Consultants Ltd,VWC,Olkokola pipe line,TRUE,2000,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
28740,0,4/10/2011,Kkkt,0,KKKT,33.10623082,-9.03216574,Steven Filiward,0,Lake Rukwa,Shuleni,Mbeya,12,6,Mbozi,Ruanda,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
30257,0,1/15/2013,,1620,,34.96353666,-4.67802251,Merya Dispensery,0,Internal,Kawawa,Singida,13,2,Singida Rural,Merya,30,TRUE,GeoData Consultants Ltd,VWC,,,2010,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
53212,0,3/21/2013,Government Of Tanzania,1661,Government,37.95878138,-4.43495404,Kwa Laurent,0,Pangani,Ngujini,Kilimanjaro,3,3,Same,Kirangare,140,TRUE,GeoData Consultants Ltd,Water authority,Kilotweni water supply,TRUE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
40729,0,4/3/2013,Adra,1297,Adra /Community,36.97044487,-3.34985393,Julius,0,Pangani,Ulkusare,Arusha,2,7,Meru,Kikatiti,90,TRUE,GeoData Consultants Ltd,VWC,Maambreni gravity water supply,TRUE,2002,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
48695,750,2/8/2013,Rc Church,1071,RC Church,29.88356158,-4.59970578,Mulumba Secondary,0,Lake Tanganyika,Kumsenga,Kigoma,16,2,Kasulu,Munzenze,570,TRUE,GeoData Consultants Ltd,Water authority,Kabali,TRUE,2005,gravity,gravity,gravity,private operator,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
35140,0,3/21/2011,Kibaha Town Council,120,DWE,38.93735313,-6.70497547,Street Land,0,Wami / Ruvu,Kidenge,Pwani,6,2,Kibaha,Kibaha,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1988,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
46814,0,1/22/2013,Dsdp,1201,DWE,33.35805782,-2.07269915,Shuleni,0,Lake Victoria,Kabarongo,Mara,20,4,Bunda,Igundu,1,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,2009,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
7721,0,4/5/2011,Ir,966,Ir,37.08879175,-6.01081035,Sungura A,0,Wami / Ruvu,Mtakuja,Morogoro,5,1,Kilosa,Chakwale,700,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1996,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
63695,0,1/16/2013,Dfid,1481,WATER AID,34.64498869,-4.74212404,Kwa Ismail Mnyankwe,0,Internal,Mughanga,Singida,13,4,Singida Urban,Mandewa,111,,GeoData Consultants Ltd,,,TRUE,2005,afridev,afridev,handpump,unknown,unknown,unknown,unknown,unknown,unknown,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
7171,0,10/15/2012,Rural Water Supply And Sanitat,0,DWE,32.16614798,-3.64794666,Zahanati,0,Lake Tanganyika,Ishilanga,Shinyanga,17,5,Bukombe,Masumbwe,0,TRUE,GeoData Consultants Ltd,Parastatal,,TRUE,0,nira/tanira,nira/tanira,handpump,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,functional
58838,0,8/7/2011,Jica,0,JICA,32.91684591,-2.84922488,Kwa Kulw,0,Lake Victoria,Nyambazu,Mwanza,19,7,Missungwi,Mbarika,0,,GeoData Consultants Ltd,VWC,,TRUE,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
61046,20,4/2/2011,World Vision,0,World Vision,38.4687019,-5.13246175,Njia Ya Ng'Ombe,0,Pangani,Makwei Mvuleni,Tanga,4,2,Korogwe,Msambiazi,120,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1999,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
68347,0,7/27/2011,Government Of Tanzania,1281,RWE,33.00023911,-2.07363796,none,0,Lake Victoria,Songambele,Mwanza,19,1,Ukerewe,Mukituntu,350,TRUE,GeoData Consultants Ltd,VWC,Kazilankanda Water Supply,TRUE,1982,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
14746,0,1/16/2013,,1641,,34.98778437,-4.64321463,Kibaoni,0,Internal,Ccm,Singida,13,2,Singida Rural,Maghojea,1,TRUE,GeoData Consultants Ltd,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
14952,10,1/20/2013,Ministry Of Water,508,LGA,39.33063258,-10.99280378,Sokoni,0,Ruvuma / Southern Coast,Sokoni,Mtwara,90,33,Newala,Nanguruwe,630,TRUE,GeoData Consultants Ltd,VWC,MWS,FALSE,2006,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
64334,0,2/19/2013,Adra,1556,Adra,35.53081946,-4.50268446,Giboya,0,Internal,Olobeshi,Manyara,21,2,Hanang,Hidet,270,TRUE,GeoData Consultants Ltd,VWC,Kijiji,TRUE,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
72374,0,3/28/2011,Danida,0,DANIDA,33.333789,-8.95920754,Mahenge,0,Lake Rukwa,Isanga,Mbeya,12,2,Mbeya Rural,Iwindi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
33169,0,2/14/2013,World Vision,0,World Vision,33.2773436,-4.20136566,Kachibijo A,0,Internal,Kachibijo,Tabora,14,1,Nzega,Miguwa,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other,non functional
4907,500,2/27/2011,World Bank,373,Gwasco L,37.50789059,-6.26635194,Kwa Makumba,0,Wami / Ruvu,Zahanati,Morogoro,5,6,Mvomero,Hembeti,1,TRUE,GeoData Consultants Ltd,VWC,Dimamba,TRUE,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
49994,0,4/14/2011,Government Of Tanzania,0,Government,33.0591187,-8.5683947,Dume La Nyani,0,Lake Rukwa,Kanga A,Mbeya,12,1,Chunya,Kanga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
59588,0,8/8/2011,Government Of Tanzania,102,Government,38.9738897,-5.12551864,Msikitini,0,Pangani,Pongwe Kati,Tanga,4,4,Tanga,Pongwe,100,TRUE,GeoData Consultants Ltd,VWC,Shallow well,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
46893,50,3/30/2011,Af,1261,AF,36.83283068,-6.09538776,Kwa Kalebi,0,Wami / Ruvu,Ofsini,Morogoro,5,1,Kilosa,Rubeho,250,TRUE,GeoData Consultants Ltd,VWC,Ma,TRUE,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
16944,0,7/11/2011,Hesawa,0,HESAWA,31.73311371,-2.47636967,Kwa Masunga,0,Lake Victoria,Kibehe A,Kagera,18,8,Chato,Kigongo,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
35828,0,3/30/2011,Water,0,Commu,35.62759083,-6.03113722,Kwa Richard,0,Internal,Abdujumbe,Dodoma,1,5,Dodoma Urban,Mbalawala,0,TRUE,GeoData Consultants Ltd,VWC,Luga,FALSE,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
24377,0,3/2/2011,Mkinga Distric Coun,0,DWE,39.09126059,-4.9549518,Mtimbwani Secondary,0,Pangani,Mtimbwani A,Tanga,4,8,Mkinga,Mtimbwani,200,TRUE,GeoData Consultants Ltd,VWC,Borehole,TRUE,2009,afridev,afridev,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
51694,2000,3/9/2011,Danida,1007,DANID,35.06153079,-7.91507677,none,0,Rufiji,Uyamba,Iringa,11,1,Iringa Rural,Mahuninga,1,TRUE,GeoData Consultants Ltd,VWC,Mahuni,TRUE,1989,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
70241,0,8/4/2011,,0,,31.80083428,-1.31490138,Shule Ya Msingi Ihungo,0,Lake Victoria,Ntungamo,Kagera,18,6,Bukoba Urban,Bukembe,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
1780,2000,3/15/2011,Danida,1114,DANID,35.87761667,-7.42197042,none,0,Rufiji,Madibila,Iringa,11,1,Iringa Rural,Kihorogota,1,TRUE,GeoData Consultants Ltd,VWC,Jihoro,TRUE,1991,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
39490,0,3/19/2011,Government Of Tanzania,165,DWE,38.70152604,-5.13617489,Madago,0,Pangani,Madago,Tanga,4,3,Muheza,Nkumba,1000,TRUE,GeoData Consultants Ltd,VWC,Ufinga river,FALSE,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
21704,6,6/3/2013,Ces(gmbh),1421,DWE,37.43964118,-3.31993627,Kwa Alphonce Kesi,0,Pangani,Lole,Kilimanjaro,3,4,Moshi Rural,Kirua Vunjo Magharibi,30,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35193,0,3/16/2011,Amref,-19,AMREF,39.24417821,-7.36829284,Kwa,0,Rufiji,Kimogola,Pwani,6,4,Mkuranga,Magawa,500,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2007,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
24948,500,3/27/2011,Wananchi,1244,wananchi,34.63225535,-8.72031632,Ofisini,0,Rufiji,Kati,Iringa,11,4,Njombe,Wanging'ombe,55,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
6076,100,1/22/2013,Fw,357,FW,38.79470824,-10.57239234,Kidunchu,0,Ruvuma / Southern Coast,Kilimanihewa,Mtwara,90,33,Masasi,Lukulendi,1700,TRUE,GeoData Consultants Ltd,VWC,FW,TRUE,1975,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
18451,0,3/29/2013,Government Of Tanzania,1612,Central Government,37.5816604,-3.2649629,Kwa Mahanga,0,Pangani,Maring'A Juu,Kilimanjaro,3,4,Moshi Rural,Mwika Kusini,1,TRUE,GeoData Consultants Ltd,WUA,Mtiro pipeline,TRUE,1960,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
13042,0,10/29/2012,Hesawa,0,DWE,0,-2.00E-08,Kwakisusi,0,Lake Victoria,Nyamatala,Mwanza,19,2,Magu,Malili,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
34877,5000,3/5/2011,Kkkt,1790,Commu,34.3039125,-9.5043126,none,0,Lake Nyasa,Kinyunyu,Iringa,11,3,Makete,Ipepo,0,TRUE,GeoData Consultants Ltd,VWC,Ipepo,FALSE,2003,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
10891,0,10/28/2012,Rwssp,0,DWE,32.50515031,-3.91165507,Kwa Kazumba Justina,0,Lake Tanganyika,Nyandekwa,Shinyanga,17,3,Kahama,Nyandekwa,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
33500,0,7/18/2011,Hesawa,0,DWE,0,-2.00E-08,Bombani,0,Lake Victoria,Ujamaa,Mwanza,19,6,Geita,Kalangalala,0,TRUE,GeoData Consultants Ltd,VWC,Borehole,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
1012,0,2/3/2013,Fini Water,64,Fini water,39.76790839,-10.37243798,Kwa Mzee Sindano,0,Ruvuma / Southern Coast,Sokoni,Mtwara,99,1,Mtwara Rural,Kitere,800,TRUE,GeoData Consultants Ltd,,,TRUE,1986,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
4321,1000,3/2/2011,Danida,1591,DANID,35.62422947,-7.86001982,none,0,Rufiji,Njia Panda A,Iringa,11,1,Iringa Rural,Mseke,1,TRUE,GeoData Consultants Ltd,VWC,Meseke,TRUE,1984,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
41162,0,7/15/2011,No,1536,DWE,31.04447027,-7.50921781,Kalondang'Ombe,0,Lake Tanganyika,Kipundu Kati,Rukwa,15,3,Nkasi,Namanyere,1,,GeoData Consultants Ltd,VWC,,FALSE,1987,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,other,other,non functional
31957,0,7/11/2011,Hesawa,0,DWE,31.45223354,-1.29523982,Kwakyembundu,0,Lake Victoria,Bulifani,Kagera,18,7,Misenyi,Kyaka,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
15815,0,1/19/2013,Ministry Of Water,844,Idara ya maji,35.06630886,-5.85530454,Kwa Stephano Masmbwa,0,Internal,Usanguni,Singida,13,3,Manyoni,Chikuyu,250,TRUE,GeoData Consultants Ltd,VWC,Chikuyu water supply,FALSE,1974,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
47462,0,4/2/2011,Tanza,0,MWE &,35.63768716,-6.32118,Kwa Silvester,0,Internal,Chizomoche,Dodoma,1,5,Dodoma Urban,Mbabala,0,TRUE,GeoData Consultants Ltd,VWC,Chiz,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
28110,0,10/12/2012,Tasaf,0,TASAF,33.0849318,-3.75139073,Kwa Mange Idege,0,Lake Victoria,Uborwa,Shinyanga,17,3,Shinyanga Rural,Imesela,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,other,other,other,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other,non functional
52448,0,3/18/2011,Dct,0,Gove,35.91196769,-5.79362559,Kabia,0,Wami / Ruvu,Nyerer,Dodoma,1,6,Bahi,Zanka,0,TRUE,GeoData Consultants Ltd,VWC,Mkon,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
18832,0,3/14/2013,Swisland/ Mount Meru Flowers,1257,Community,36.76604605,-3.39285751,Agape Chekechea,0,Pangani,Moivaro,Arusha,2,7,Meru,Nkoanrua,210,TRUE,GeoData Consultants Ltd,VWC,Loruvani gravity water supply,TRUE,2011,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
62720,250,2/14/2013,Dwe,1572,DWE,30.12658076,-4.43681809,Mgunga,0,Lake Tanganyika,Magomeni,Kigoma,16,2,Kasulu,Msambara,320,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional needs repair
14326,0,3/16/2013,Rc Church,625,RC CHURCH,37.56451071,-4.18247567,Rc Church,0,Pangani,Muungano,Kilimanjaro,3,3,Same,Ruvu,87,TRUE,GeoData Consultants Ltd,Water authority,,,2011,windmill,wind-powered,wind-powered,private operator,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
36933,0,3/28/2011,Danida,0,DANIDA,33.30381177,-8.95958218,Alioka Mwamlima,0,Lake Rukwa,Tazama,Mbeya,12,2,Mbeya Rural,Iwindi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
65093,100,1/22/2013,Fw,338,FW,38.80660601,-10.56479172,Malugunyo,0,Ruvuma / Southern Coast,Madukani,Mtwara,90,33,Masasi,Lukulendi,2530,TRUE,GeoData Consultants Ltd,VWC,FW,TRUE,1974,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
50139,0,7/29/2011,,0,,33.69121711,-9.45005507,Vilabuni,0,Lake Nyasa,Ilima,Mbeya,12,4,Rungwe,Ilima,0,TRUE,GeoData Consultants Ltd,VWC,M,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
36455,0,10/10/2012,Africare,0,TDFT,32.74750562,-5.630633,Kwa Hassan Kasonta,0,Lake Tanganyika,Usega,Tabora,14,5,Sikonge,Sikonge,0,FALSE,GeoData Consultants Ltd,VWC,Mradi wa maji wa sikonge,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
